"run_id","estimator","estimand","treatment","outcome","family","horizon","treatment_mode","binary","estimate","se","ci_low","ci_high","p","n","notes","design","run_stage_id","pipeline_run_id","run_timestamp_utc","run_config_id","run_config_path","q_bh"
"20260403T181523_lp","lp","ate","ui_benefits","wealth_share_gap_top1_bottom50","other",2,"shock",FALSE,-4.94609818530636e-06,7.27210778105864e-06,-1.91994294361813e-05,9.30723306556857e-06,0.498623576262935,112,"hac","/private/tmp/econark_results_transfer_wealth.nFXCMa/dass-R/poverty_program_shock_diagnostic/design/design_ui_benefits_wealth_share_gap_top1_bottom50_h2_shock_oosexpanding.csv","lp","dass_20260403T221505Z","2026-04-03T22:15:05Z","config_dass_poverty_program_shock_diagnostic","/Users/shanewray/Library/CloudStorage/OneDrive-Personal/Active/hw/1/1proj/code/econark-r/code/dass-R/config_dass_poverty_program_shock_diagnostic.R",0.664831435017247
"20260403T181523_lp","lp","ate","ui_benefits","wealth_share_gap_top1_bottom50","other",4,"shock",FALSE,-1.44494579336802e-06,8.29100925113884e-06,-1.76953239256001e-05,1.48054323388641e-05,0.862149546068329,111,"hac","/private/tmp/econark_results_transfer_wealth.nFXCMa/dass-R/poverty_program_shock_diagnostic/design/design_ui_benefits_wealth_share_gap_top1_bottom50_h4_shock_oosexpanding.csv","lp","dass_20260403T221505Z","2026-04-03T22:15:05Z","config_dass_poverty_program_shock_diagnostic","/Users/shanewray/Library/CloudStorage/OneDrive-Personal/Active/hw/1/1proj/code/econark-r/code/dass-R/config_dass_poverty_program_shock_diagnostic.R",0.880493153431485
"20260403T181523_lp","lp","ate","ui_benefits","wealth_share_gap_top1_bottom50","other",8,"shock",FALSE,-1.36327045384192e-05,6.88039494089281e-06,-2.71182786225691e-05,-1.4713045426929e-07,0.0516540401217651,108,"hac","/private/tmp/econark_results_transfer_wealth.nFXCMa/dass-R/poverty_program_shock_diagnostic/design/design_ui_benefits_wealth_share_gap_top1_bottom50_h8_shock_oosexpanding.csv","lp","dass_20260403T221505Z","2026-04-03T22:15:05Z","config_dass_poverty_program_shock_diagnostic","/Users/shanewray/Library/CloudStorage/OneDrive-Personal/Active/hw/1/1proj/code/econark-r/code/dass-R/config_dass_poverty_program_shock_diagnostic.R",0.164972436175238
"20260403T181523_dml","dml","ate","ui_benefits","wealth_share_gap_top1_bottom50","other",2,"shock",FALSE,1.87347873325538e-06,2.15980047023482e-06,-2.35973018840486e-06,6.10668765491562e-06,0.387594048417085,112,"crossfit residual-on-residual","/private/tmp/econark_results_transfer_wealth.nFXCMa/dass-R/poverty_program_shock_diagnostic/design/design_ui_benefits_wealth_share_gap_top1_bottom50_h2_shock_oosexpanding.csv","dml","dass_20260403T221505Z","2026-04-03T22:15:05Z","config_dass_poverty_program_shock_diagnostic","/Users/shanewray/Library/CloudStorage/OneDrive-Personal/Active/hw/1/1proj/code/econark-r/code/dass-R/config_dass_poverty_program_shock_diagnostic.R",0.590619502349844
"20260403T181523_dml","dml","ate","ui_benefits","gini_households_q","other",8,"shock",FALSE,2.924853345802e-08,3.75843683649407e-08,-4.44168285372637e-08,1.02913895453304e-07,0.438178823157107,108,"crossfit residual-on-residual","/private/tmp/econark_results_transfer_wealth.nFXCMa/dass-R/poverty_program_shock_diagnostic/design/design_ui_benefits_gini_households_q_h8_shock_oosexpanding.csv","dml","dass_20260403T221505Z","2026-04-03T22:15:05Z","config_dass_poverty_program_shock_diagnostic","/Users/shanewray/Library/CloudStorage/OneDrive-Personal/Active/hw/1/1proj/code/econark-r/code/dass-R/config_dass_poverty_program_shock_diagnostic.R",0.609640101783801
"20260403T181523_dml","dml","ate","ui_benefits","wealth_share_gap_top1_bottom50","other",4,"shock",FALSE,8.29886453625882e-06,7.44180746188656e-06,-6.28707808903883e-06,2.28848071615565e-05,0.267231149169459,111,"crossfit residual-on-residual","/private/tmp/econark_results_transfer_wealth.nFXCMa/dass-R/poverty_program_shock_diagnostic/design/design_ui_benefits_wealth_share_gap_top1_bottom50_h4_shock_oosexpanding.csv","dml","dass_20260403T221505Z","2026-04-03T22:15:05Z","config_dass_poverty_program_shock_diagnostic","/Users/shanewray/Library/CloudStorage/OneDrive-Personal/Active/hw/1/1proj/code/econark-r/code/dass-R/config_dass_poverty_program_shock_diagnostic.R",0.484041326797511
"20260403T181524_dml","dml","ate","ui_benefits","wealth_share_gap_top1_bottom50","other",8,"shock",FALSE,7.59347391862418e-07,3.34377619732016e-06,-5.7944539548851e-06,7.31314873860993e-06,0.82078900844886,108,"crossfit residual-on-residual","/private/tmp/econark_results_transfer_wealth.nFXCMa/dass-R/poverty_program_shock_diagnostic/design/design_ui_benefits_wealth_share_gap_top1_bottom50_h8_shock_oosexpanding.csv","dml","dass_20260403T221505Z","2026-04-03T22:15:05Z","config_dass_poverty_program_shock_diagnostic","/Users/shanewray/Library/CloudStorage/OneDrive-Personal/Active/hw/1/1proj/code/econark-r/code/dass-R/config_dass_poverty_program_shock_diagnostic.R",0.85979827776366
"20260403T181524_lp","lp","ate","social_security","poverty_all_q","other",4,"shock",FALSE,0.000122789969442621,7.05883826354453e-05,-1.55632605228521e-05,0.000261143199408093,0.0863386584510858,111,"hac","/private/tmp/econark_results_transfer_wealth.nFXCMa/dass-R/poverty_program_shock_diagnostic/design/design_social_security_poverty_all_q_h4_shock_oosexpanding.csv","lp","dass_20260403T221505Z","2026-04-03T22:15:05Z","config_dass_poverty_program_shock_diagnostic","/Users/shanewray/Library/CloudStorage/OneDrive-Personal/Active/hw/1/1proj/code/econark-r/code/dass-R/config_dass_poverty_program_shock_diagnostic.R",0.204391232801114
"20260403T181524_lp","lp","ate","social_security","poverty_all_q","other",2,"shock",FALSE,0.000145101509111974,6.69237160754383e-05,1.39310256041149e-05,0.000276271992619833,0.0334992697267538,112,"hac","/private/tmp/econark_results_transfer_wealth.nFXCMa/dass-R/poverty_program_shock_diagnostic/design/design_social_security_poverty_all_q_h2_shock_oosexpanding.csv","lp","dass_20260403T221505Z","2026-04-03T22:15:05Z","config_dass_poverty_program_shock_diagnostic","/Users/shanewray/Library/CloudStorage/OneDrive-Personal/Active/hw/1/1proj/code/econark-r/code/dass-R/config_dass_poverty_program_shock_diagnostic.R",0.119108514584014
"20260403T181524_lp","lp","ate","social_security","poverty_all_q","other",8,"shock",FALSE,0.000102852911650901,5.90498178882399e-05,-1.28847314100489e-05,0.000218590554711852,0.0861329286655761,108,"hac","/private/tmp/econark_results_transfer_wealth.nFXCMa/dass-R/poverty_program_shock_diagnostic/design/design_social_security_poverty_all_q_h8_shock_oosexpanding.csv","lp","dass_20260403T221505Z","2026-04-03T22:15:05Z","config_dass_poverty_program_shock_diagnostic","/Users/shanewray/Library/CloudStorage/OneDrive-Personal/Active/hw/1/1proj/code/econark-r/code/dass-R/config_dass_poverty_program_shock_diagnostic.R",0.204391232801114
"20260403T181524_lp","lp","ate","social_security","poverty_child_q","other",2,"shock",FALSE,0.000227277891832775,9.8980346115915e-05,3.32764134455817e-05,0.000421279370219968,0.0246197445655903,112,"hac","/private/tmp/econark_results_transfer_wealth.nFXCMa/dass-R/poverty_program_shock_diagnostic/design/design_social_security_poverty_child_q_h2_shock_oosexpanding.csv","lp","dass_20260403T221505Z","2026-04-03T22:15:05Z","config_dass_poverty_program_shock_diagnostic","/Users/shanewray/Library/CloudStorage/OneDrive-Personal/Active/hw/1/1proj/code/econark-r/code/dass-R/config_dass_poverty_program_shock_diagnostic.R",0.0984789782623612
"20260403T181525_dml","dml","ate","social_security","poverty_all_q","other",2,"shock",FALSE,7.99820742047357e-05,3.04259031860678e-05,2.03473039600427e-05,0.000139616844449429,0.00979551797017697,112,"crossfit residual-on-residual","/private/tmp/econark_results_transfer_wealth.nFXCMa/dass-R/poverty_program_shock_diagnostic/design/design_social_security_poverty_all_q_h2_shock_oosexpanding.csv","dml","dass_20260403T221505Z","2026-04-03T22:15:05Z","config_dass_poverty_program_shock_diagnostic","/Users/shanewray/Library/CloudStorage/OneDrive-Personal/Active/hw/1/1proj/code/econark-r/code/dass-R/config_dass_poverty_program_shock_diagnostic.R",0.0417116842082675
"20260403T181525_dml","dml","ate","social_security","poverty_all_q","other",4,"shock",FALSE,0.000170438821329412,6.25968652486282e-05,4.77489654421006e-05,0.000293128677216723,0.00753932218546789,111,"crossfit residual-on-residual","/private/tmp/econark_results_transfer_wealth.nFXCMa/dass-R/poverty_program_shock_diagnostic/design/design_social_security_poverty_all_q_h4_shock_oosexpanding.csv","dml","dass_20260403T221505Z","2026-04-03T22:15:05Z","config_dass_poverty_program_shock_diagnostic","/Users/shanewray/Library/CloudStorage/OneDrive-Personal/Active/hw/1/1proj/code/econark-r/code/dass-R/config_dass_poverty_program_shock_diagnostic.R",0.0383677517068297
"20260403T181525_dml","dml","ate","social_security","poverty_all_q","other",8,"shock",FALSE,-0.000169527503818391,0.000167260973300188,-0.000497359011486759,0.000158304003849977,0.313105064171212,108,"crossfit residual-on-residual","/private/tmp/econark_results_transfer_wealth.nFXCMa/dass-R/poverty_program_shock_diagnostic/design/design_social_security_poverty_all_q_h8_shock_oosexpanding.csv","dml","dass_20260403T221505Z","2026-04-03T22:15:05Z","config_dass_poverty_program_shock_diagnostic","/Users/shanewray/Library/CloudStorage/OneDrive-Personal/Active/hw/1/1proj/code/econark-r/code/dass-R/config_dass_poverty_program_shock_diagnostic.R",0.515046119375891
"20260403T181525_dml","dml","ate","social_security","poverty_child_q","other",2,"shock",FALSE,1.97383608783305e-05,2.63990902084407e-05,-3.20038559302132e-05,7.14805776868743e-05,0.456242035604592,112,"crossfit residual-on-residual","/private/tmp/econark_results_transfer_wealth.nFXCMa/dass-R/poverty_program_shock_diagnostic/design/design_social_security_poverty_child_q_h2_shock_oosexpanding.csv","dml","dass_20260403T221505Z","2026-04-03T22:15:05Z","config_dass_poverty_program_shock_diagnostic","/Users/shanewray/Library/CloudStorage/OneDrive-Personal/Active/hw/1/1proj/code/econark-r/code/dass-R/config_dass_poverty_program_shock_diagnostic.R",0.625703363114869
"20260403T181526_lp","lp","ate","social_security","poverty_child_q","other",4,"shock",FALSE,0.000169165311514111,0.000105245181115886,-3.71152434730245e-05,0.000375445866501247,0.112480413442102,111,"hac","/private/tmp/econark_results_transfer_wealth.nFXCMa/dass-R/poverty_program_shock_diagnostic/design/design_social_security_poverty_child_q_h4_shock_oosexpanding.csv","lp","dass_20260403T221505Z","2026-04-03T22:15:05Z","config_dass_poverty_program_shock_diagnostic","/Users/shanewray/Library/CloudStorage/OneDrive-Personal/Active/hw/1/1proj/code/econark-r/code/dass-R/config_dass_poverty_program_shock_diagnostic.R",0.254198701302244
"20260403T181526_lp","lp","ate","social_security","poverty_child_q","other",8,"shock",FALSE,0.000155531396278526,8.61860966180628e-05,-1.33933530928773e-05,0.000324456145649929,0.075631526333964,108,"hac","/private/tmp/econark_results_transfer_wealth.nFXCMa/dass-R/poverty_program_shock_diagnostic/design/design_social_security_poverty_child_q_h8_shock_oosexpanding.csv","lp","dass_20260403T221505Z","2026-04-03T22:15:05Z","config_dass_poverty_program_shock_diagnostic","/Users/shanewray/Library/CloudStorage/OneDrive-Personal/Active/hw/1/1proj/code/econark-r/code/dass-R/config_dass_poverty_program_shock_diagnostic.R",0.196233149407042
"20260403T181526_lp","lp","ate","social_security","gini_households_q","other",2,"shock",FALSE,-6.43987677771796e-08,2.74290332513422e-07,-6.02007819503486e-07,4.73210283949127e-07,0.815052782189885,112,"hac","/private/tmp/econark_results_transfer_wealth.nFXCMa/dass-R/poverty_program_shock_diagnostic/design/design_social_security_gini_households_q_h2_shock_oosexpanding.csv","lp","dass_20260403T221505Z","2026-04-03T22:15:05Z","config_dass_poverty_program_shock_diagnostic","/Users/shanewray/Library/CloudStorage/OneDrive-Personal/Active/hw/1/1proj/code/econark-r/code/dass-R/config_dass_poverty_program_shock_diagnostic.R",0.85979827776366
"20260403T181526_lp","lp","ate","social_security","gini_households_q","other",4,"shock",FALSE,8.22869646228247e-08,3.06448205942064e-07,-5.18351519023622e-07,6.82925448269271e-07,0.789090130945554,111,"hac","/private/tmp/econark_results_transfer_wealth.nFXCMa/dass-R/poverty_program_shock_diagnostic/design/design_social_security_gini_households_q_h4_shock_oosexpanding.csv","lp","dass_20260403T221505Z","2026-04-03T22:15:05Z","config_dass_poverty_program_shock_diagnostic","/Users/shanewray/Library/CloudStorage/OneDrive-Personal/Active/hw/1/1proj/code/econark-r/code/dass-R/config_dass_poverty_program_shock_diagnostic.R",0.857735746048697
"20260403T181527_dml","dml","ate","social_security","poverty_child_q","other",4,"shock",FALSE,0.000140105445991515,9.0467145229275e-05,-3.72101586578639e-05,0.000317421050640894,0.124355223210952,111,"crossfit residual-on-residual","/private/tmp/econark_results_transfer_wealth.nFXCMa/dass-R/poverty_program_shock_diagnostic/design/design_social_security_poverty_child_q_h4_shock_oosexpanding.csv","dml","dass_20260403T221505Z","2026-04-03T22:15:05Z","config_dass_poverty_program_shock_diagnostic","/Users/shanewray/Library/CloudStorage/OneDrive-Personal/Active/hw/1/1proj/code/econark-r/code/dass-R/config_dass_poverty_program_shock_diagnostic.R",0.259523944092422
"20260403T181527_dml","dml","ate","social_security","poverty_child_q","other",8,"shock",FALSE,-0.000110870051209749,0.000220568577253027,-0.000543184462625682,0.000321444360206185,0.616249098703351,108,"crossfit residual-on-residual","/private/tmp/econark_results_transfer_wealth.nFXCMa/dass-R/poverty_program_shock_diagnostic/design/design_social_security_poverty_child_q_h8_shock_oosexpanding.csv","dml","dass_20260403T221505Z","2026-04-03T22:15:05Z","config_dass_poverty_program_shock_diagnostic","/Users/shanewray/Library/CloudStorage/OneDrive-Personal/Active/hw/1/1proj/code/econark-r/code/dass-R/config_dass_poverty_program_shock_diagnostic.R",0.739498918444021
"20260403T181528_dml","dml","ate","social_security","gini_households_q","other",2,"shock",FALSE,1.55994091733849e-07,3.00058745173066e-07,-4.32121048805361e-07,7.44109232273059e-07,0.604192907236307,112,"crossfit residual-on-residual","/private/tmp/econark_results_transfer_wealth.nFXCMa/dass-R/poverty_program_shock_diagnostic/design/design_social_security_gini_households_q_h2_shock_oosexpanding.csv","dml","dass_20260403T221505Z","2026-04-03T22:15:05Z","config_dass_poverty_program_shock_diagnostic","/Users/shanewray/Library/CloudStorage/OneDrive-Personal/Active/hw/1/1proj/code/econark-r/code/dass-R/config_dass_poverty_program_shock_diagnostic.R",0.734209102464373
"20260403T181528_dml","dml","ate","social_security","gini_households_q","other",4,"shock",FALSE,-6.65171801864616e-07,2.47762140453272e-07,-1.15078559715303e-06,-1.79558006576203e-07,0.00839294568586899,111,"crossfit residual-on-residual","/private/tmp/econark_results_transfer_wealth.nFXCMa/dass-R/poverty_program_shock_diagnostic/design/design_social_security_gini_households_q_h4_shock_oosexpanding.csv","dml","dass_20260403T221505Z","2026-04-03T22:15:05Z","config_dass_poverty_program_shock_diagnostic","/Users/shanewray/Library/CloudStorage/OneDrive-Personal/Active/hw/1/1proj/code/econark-r/code/dass-R/config_dass_poverty_program_shock_diagnostic.R",0.0383677517068297
"20260403T181528_lp","lp","ate","social_security","wealth_share_gap_top1_bottom50","other",2,"shock",FALSE,6.021988500053e-05,5.32238485900101e-05,-4.40988582358898e-05,0.00016453862823695,0.261674792703218,112,"hac","/private/tmp/econark_results_transfer_wealth.nFXCMa/dass-R/poverty_program_shock_diagnostic/design/design_social_security_wealth_share_gap_top1_bottom50_h2_shock_oosexpanding.csv","lp","dass_20260403T221505Z","2026-04-03T22:15:05Z","config_dass_poverty_program_shock_diagnostic","/Users/shanewray/Library/CloudStorage/OneDrive-Personal/Active/hw/1/1proj/code/econark-r/code/dass-R/config_dass_poverty_program_shock_diagnostic.R",0.483091924990556
"20260403T181528_lp","lp","ate","social_security","gini_households_q","other",8,"shock",FALSE,-1.21865774545222e-07,2.26786305735881e-07,-5.66366933787549e-07,3.22635384697105e-07,0.592799590631943,108,"hac","/private/tmp/econark_results_transfer_wealth.nFXCMa/dass-R/poverty_program_shock_diagnostic/design/design_social_security_gini_households_q_h8_shock_oosexpanding.csv","lp","dass_20260403T221505Z","2026-04-03T22:15:05Z","config_dass_poverty_program_shock_diagnostic","/Users/shanewray/Library/CloudStorage/OneDrive-Personal/Active/hw/1/1proj/code/econark-r/code/dass-R/config_dass_poverty_program_shock_diagnostic.R",0.734209102464373
"20260403T181528_lp","lp","ate","social_security","wealth_share_gap_top1_bottom50","other",4,"shock",FALSE,6.52029083418385e-05,8.09128096756878e-05,-9.33861986225096e-05,0.000223792015306187,0.423063286039347,111,"hac","/private/tmp/econark_results_transfer_wealth.nFXCMa/dass-R/poverty_program_shock_diagnostic/design/design_social_security_wealth_share_gap_top1_bottom50_h4_shock_oosexpanding.csv","lp","dass_20260403T221505Z","2026-04-03T22:15:05Z","config_dass_poverty_program_shock_diagnostic","/Users/shanewray/Library/CloudStorage/OneDrive-Personal/Active/hw/1/1proj/code/econark-r/code/dass-R/config_dass_poverty_program_shock_diagnostic.R",0.606180230742945
"20260403T181529_lp","lp","ate","social_security","wealth_share_gap_top1_bottom50","other",8,"shock",FALSE,0.000141809742304204,6.39171731934223e-05,1.65320828450967e-05,0.000267087401763312,0.0299028147825164,108,"hac","/private/tmp/econark_results_transfer_wealth.nFXCMa/dass-R/poverty_program_shock_diagnostic/design/design_social_security_wealth_share_gap_top1_bottom50_h8_shock_oosexpanding.csv","lp","dass_20260403T221505Z","2026-04-03T22:15:05Z","config_dass_poverty_program_shock_diagnostic","/Users/shanewray/Library/CloudStorage/OneDrive-Personal/Active/hw/1/1proj/code/econark-r/code/dass-R/config_dass_poverty_program_shock_diagnostic.R",0.110410393043137
"20260403T181529_dml","dml","ate","social_security","wealth_share_gap_top1_bottom50","other",2,"shock",FALSE,-0.000159578596233582,5.25126697662466e-05,-0.000262503428975425,-5.66537634917384e-05,0.00296724183767935,112,"crossfit residual-on-residual","/private/tmp/econark_results_transfer_wealth.nFXCMa/dass-R/poverty_program_shock_diagnostic/design/design_social_security_wealth_share_gap_top1_bottom50_h2_shock_oosexpanding.csv","dml","dass_20260403T221505Z","2026-04-03T22:15:05Z","config_dass_poverty_program_shock_diagnostic","/Users/shanewray/Library/CloudStorage/OneDrive-Personal/Active/hw/1/1proj/code/econark-r/code/dass-R/config_dass_poverty_program_shock_diagnostic.R",0.0237379347014348
"20260403T181530_dml","dml","ate","social_security","gini_households_q","other",8,"shock",FALSE,-1.15538120842921e-06,3.84444874750743e-07,-1.90889316294066e-06,-4.01869253917751e-07,0.00331177543156649,108,"crossfit residual-on-residual","/private/tmp/econark_results_transfer_wealth.nFXCMa/dass-R/poverty_program_shock_diagnostic/design/design_social_security_gini_households_q_h8_shock_oosexpanding.csv","dml","dass_20260403T221505Z","2026-04-03T22:15:05Z","config_dass_poverty_program_shock_diagnostic","/Users/shanewray/Library/CloudStorage/OneDrive-Personal/Active/hw/1/1proj/code/econark-r/code/dass-R/config_dass_poverty_program_shock_diagnostic.R",0.0244561878023372
"20260403T181530_dml","dml","ate","social_security","wealth_share_gap_top1_bottom50","other",4,"shock",FALSE,-5.29909497693613e-05,9.22049488366289e-05,-0.000233712649489154,0.000127730749950431,0.566672882144256,111,"crossfit residual-on-residual","/private/tmp/econark_results_transfer_wealth.nFXCMa/dass-R/poverty_program_shock_diagnostic/design/design_social_security_wealth_share_gap_top1_bottom50_h4_shock_oosexpanding.csv","dml","dass_20260403T221505Z","2026-04-03T22:15:05Z","config_dass_poverty_program_shock_diagnostic","/Users/shanewray/Library/CloudStorage/OneDrive-Personal/Active/hw/1/1proj/code/econark-r/code/dass-R/config_dass_poverty_program_shock_diagnostic.R",0.732848315681062
"20260403T181530_lp","lp","ate","snap_persons","poverty_all_q","other",4,"shock",FALSE,4.35640973941746e-05,9.99803387420961e-06,2.39679510007237e-05,6.31602437876254e-05,4.42094478392695e-05,111,"hac","/private/tmp/econark_results_transfer_wealth.nFXCMa/dass-R/poverty_program_shock_diagnostic/design/design_snap_persons_poverty_all_q_h4_shock_oosexpanding.csv","lp","dass_20260403T221505Z","2026-04-03T22:15:05Z","config_dass_poverty_program_shock_diagnostic","/Users/shanewray/Library/CloudStorage/OneDrive-Personal/Active/hw/1/1proj/code/econark-r/code/dass-R/config_dass_poverty_program_shock_diagnostic.R",0.00135598800985949
"20260403T181530_dml","dml","ate","social_security","wealth_share_gap_top1_bottom50","other",8,"shock",FALSE,0.000105610026724918,0.000118507123880527,-0.000126663936080916,0.000337883989530752,0.374856207535778,108,"crossfit residual-on-residual","/private/tmp/econark_results_transfer_wealth.nFXCMa/dass-R/poverty_program_shock_diagnostic/design/design_social_security_wealth_share_gap_top1_bottom50_h8_shock_oosexpanding.csv","dml","dass_20260403T221505Z","2026-04-03T22:15:05Z","config_dass_poverty_program_shock_diagnostic","/Users/shanewray/Library/CloudStorage/OneDrive-Personal/Active/hw/1/1proj/code/econark-r/code/dass-R/config_dass_poverty_program_shock_diagnostic.R",0.580422514894108
"20260403T181530_lp","lp","ate","snap_persons","poverty_all_q","other",2,"shock",FALSE,2.3532159828119e-05,1.10130208886969e-05,1.94663888627306e-06,4.51176807699649e-05,0.0360645945092603,112,"hac","/private/tmp/econark_results_transfer_wealth.nFXCMa/dass-R/poverty_program_shock_diagnostic/design/design_snap_persons_poverty_all_q_h2_shock_oosexpanding.csv","lp","dass_20260403T221505Z","2026-04-03T22:15:05Z","config_dass_poverty_program_shock_diagnostic","/Users/shanewray/Library/CloudStorage/OneDrive-Personal/Active/hw/1/1proj/code/econark-r/code/dass-R/config_dass_poverty_program_shock_diagnostic.R",0.123650038317464
"20260403T181530_lp","lp","ate","snap_persons","poverty_all_q","other",8,"shock",FALSE,3.28067061564127e-05,9.1935536268263e-06,1.47873410478332e-05,5.08260712649923e-05,0.000669285303772803,108,"hac","/private/tmp/econark_results_transfer_wealth.nFXCMa/dass-R/poverty_program_shock_diagnostic/design/design_snap_persons_poverty_all_q_h8_shock_oosexpanding.csv","lp","dass_20260403T221505Z","2026-04-03T22:15:05Z","config_dass_poverty_program_shock_diagnostic","/Users/shanewray/Library/CloudStorage/OneDrive-Personal/Active/hw/1/1proj/code/econark-r/code/dass-R/config_dass_poverty_program_shock_diagnostic.R",0.00874665628710809
"20260403T181530_dml","dml","ate","snap_persons","poverty_all_q","other",4,"shock",FALSE,2.03120486293305e-05,9.13595895025433e-06,2.40556908683202e-06,3.8218528171829e-05,0.0282581471162265,111,"crossfit residual-on-residual","/private/tmp/econark_results_transfer_wealth.nFXCMa/dass-R/poverty_program_shock_diagnostic/design/design_snap_persons_poverty_all_q_h4_shock_oosexpanding.csv","dml","dass_20260403T221505Z","2026-04-03T22:15:05Z","config_dass_poverty_program_shock_diagnostic","/Users/shanewray/Library/CloudStorage/OneDrive-Personal/Active/hw/1/1proj/code/econark-r/code/dass-R/config_dass_poverty_program_shock_diagnostic.R",0.10851128492631
"20260403T181530_lp","lp","ate","snap_persons","poverty_child_q","other",2,"shock",FALSE,2.85777070315877e-05,1.64825949339939e-05,-3.7281790390404e-06,6.08835931022158e-05,0.0872920890088091,112,"hac","/private/tmp/econark_results_transfer_wealth.nFXCMa/dass-R/poverty_program_shock_diagnostic/design/design_snap_persons_poverty_child_q_h2_shock_oosexpanding.csv","lp","dass_20260403T221505Z","2026-04-03T22:15:05Z","config_dass_poverty_program_shock_diagnostic","/Users/shanewray/Library/CloudStorage/OneDrive-Personal/Active/hw/1/1proj/code/econark-r/code/dass-R/config_dass_poverty_program_shock_diagnostic.R",0.204391232801114
"20260403T181531_dml","dml","ate","snap_persons","poverty_all_q","other",2,"shock",FALSE,7.11569186814666e-06,6.68709996173397e-06,-5.99102405685193e-06,2.02224077931452e-05,0.289617171580089,112,"crossfit residual-on-residual","/private/tmp/econark_results_transfer_wealth.nFXCMa/dass-R/poverty_program_shock_diagnostic/design/design_snap_persons_poverty_all_q_h2_shock_oosexpanding.csv","dml","dass_20260403T221505Z","2026-04-03T22:15:05Z","config_dass_poverty_program_shock_diagnostic","/Users/shanewray/Library/CloudStorage/OneDrive-Personal/Active/hw/1/1proj/code/econark-r/code/dass-R/config_dass_poverty_program_shock_diagnostic.R",0.496486579851581
"20260403T181531_dml","dml","ate","snap_persons","poverty_all_q","other",8,"shock",FALSE,2.96746831807933e-05,7.1714342777671e-05,-0.000110885428663442,0.000170234795025029,0.679863876245362,108,"crossfit residual-on-residual","/private/tmp/econark_results_transfer_wealth.nFXCMa/dass-R/poverty_program_shock_diagnostic/design/design_snap_persons_poverty_all_q_h8_shock_oosexpanding.csv","dml","dass_20260403T221505Z","2026-04-03T22:15:05Z","config_dass_poverty_program_shock_diagnostic","/Users/shanewray/Library/CloudStorage/OneDrive-Personal/Active/hw/1/1proj/code/econark-r/code/dass-R/config_dass_poverty_program_shock_diagnostic.R",0.795938196579936
"20260403T181531_lp","lp","ate","snap_persons","poverty_child_q","other",8,"shock",FALSE,5.30907590600663e-05,1.23436513567772e-05,2.88972024007829e-05,7.72843157193496e-05,5.64995004108119e-05,108,"hac","/private/tmp/econark_results_transfer_wealth.nFXCMa/dass-R/poverty_program_shock_diagnostic/design/design_snap_persons_poverty_child_q_h8_shock_oosexpanding.csv","lp","dass_20260403T221505Z","2026-04-03T22:15:05Z","config_dass_poverty_program_shock_diagnostic","/Users/shanewray/Library/CloudStorage/OneDrive-Personal/Active/hw/1/1proj/code/econark-r/code/dass-R/config_dass_poverty_program_shock_diagnostic.R",0.00135598800985949
"20260403T181531_dml","dml","ate","snap_persons","poverty_child_q","other",2,"shock",FALSE,1.29521294279945e-05,1.38477627950555e-05,-1.41894856503143e-05,4.00937445063032e-05,0.351670728195269,112,"crossfit residual-on-residual","/private/tmp/econark_results_transfer_wealth.nFXCMa/dass-R/poverty_program_shock_diagnostic/design/design_snap_persons_poverty_child_q_h2_shock_oosexpanding.csv","dml","dass_20260403T221505Z","2026-04-03T22:15:05Z","config_dass_poverty_program_shock_diagnostic","/Users/shanewray/Library/CloudStorage/OneDrive-Personal/Active/hw/1/1proj/code/econark-r/code/dass-R/config_dass_poverty_program_shock_diagnostic.R",0.553449014864686
"20260403T181531_lp","lp","ate","snap_persons","poverty_child_q","other",4,"shock",FALSE,6.02963841563758e-05,1.42822839798282e-05,3.23031075559125e-05,8.8289660756839e-05,7.16292593583535e-05,111,"hac","/private/tmp/econark_results_transfer_wealth.nFXCMa/dass-R/poverty_program_shock_diagnostic/design/design_snap_persons_poverty_child_q_h4_shock_oosexpanding.csv","lp","dass_20260403T221505Z","2026-04-03T22:15:05Z","config_dass_poverty_program_shock_diagnostic","/Users/shanewray/Library/CloudStorage/OneDrive-Personal/Active/hw/1/1proj/code/econark-r/code/dass-R/config_dass_poverty_program_shock_diagnostic.R",0.00137528177968039
"20260403T181531_lp","lp","ate","snap_persons","gini_households_q","other",2,"shock",FALSE,-2.36630876295435e-08,6.38872296293771e-08,-1.48882057703123e-07,1.01555882444036e-07,0.712195821658595,112,"hac","/private/tmp/econark_results_transfer_wealth.nFXCMa/dass-R/poverty_program_shock_diagnostic/design/design_snap_persons_gini_households_q_h2_shock_oosexpanding.csv","lp","dass_20260403T221505Z","2026-04-03T22:15:05Z","config_dass_poverty_program_shock_diagnostic","/Users/shanewray/Library/CloudStorage/OneDrive-Personal/Active/hw/1/1proj/code/econark-r/code/dass-R/config_dass_poverty_program_shock_diagnostic.R",0.813938081895537
