"date","target","candidate","model_id","window_start","window_end","rolling_window","n_obs","residual_corr","causality_p","causality_fstat","causality_df1","causality_df2","causality_reverse_p","causality_reverse_fisher","causality_reverse_df","causality_reverse_fstat","granger_sig_threshold","causality_significant","causality_reverse_significant","selected_lag","reverse_selected_lag","n_obs_model","n_test_params","candidate_block_size","beta_coeff","beta_p","coint_method_requested","coint_p","coint_rank","coint_method","coint_selected_lag","coint_alpha","model_regime","model_type","target_alpha","target_t_stat","candidate_alpha","candidate_t_stat","p_val_C_on_T","p_val_T_on_C","var_t_stat","corr_p_value","model_stats_proxy","residual_corr_source","beta_coeff_source","exog_controls_used"
2002-03-31,"gini_households_q","top1_wealth_share","rw40:gini_households_q__top1_wealth_share",1992-06-30,2002-03-31,40,40,-0.587896946052674,NA,NA,NA,NA,NA,NA,NA,NA,0.05,FALSE,FALSE,1,1,38,1,1,0.00292920219090416,0.000496485013310224,"johansen",0.5,1,"johansen_trace",2,0.05,"vecm","VECM",-0.129844563643451,-8.20731059223885,-26.7122128540513,-2.54752188293223,NA,NA,NA,0.000103954058064799,FALSE,"vecm_residuals","vecm_cointegration_vector",TRUE
2002-06-30,"gini_households_q","top1_wealth_share","rw40:gini_households_q__top1_wealth_share",1992-09-30,2002-06-30,40,40,-0.603556472863621,NA,NA,NA,NA,NA,NA,NA,NA,0.05,FALSE,FALSE,1,1,38,1,1,0.00202981133872657,0.0105110492672778,"johansen",0.5,1,"johansen_trace",2,0.05,"vecm","VECM",-0.121835194872828,-6.05214487770916,-31.3910135116863,-2.56191631892615,NA,NA,NA,6.03530547629816e-05,FALSE,"vecm_residuals","vecm_cointegration_vector",TRUE
2002-09-30,"gini_households_q","top1_wealth_share","rw40:gini_households_q__top1_wealth_share",1992-12-31,2002-09-30,40,40,-0.659322377530574,NA,NA,NA,NA,NA,NA,NA,NA,0.05,FALSE,FALSE,1,1,38,1,1,0.000887582791979924,0.234497469876017,"johansen",0.5,1,"johansen_trace",2,0.05,"vecm","VECM",-0.106616228966591,-5.50630633204635,-26.8329228437837,-2.03485614865855,NA,NA,NA,6.74212895721031e-06,FALSE,"vecm_residuals","vecm_cointegration_vector",TRUE
2002-12-31,"gini_households_q","top1_wealth_share","rw40:gini_households_q__top1_wealth_share",1993-03-31,2002-12-31,40,40,-0.628095877333833,NA,NA,NA,NA,NA,NA,NA,NA,0.05,FALSE,FALSE,1,1,38,1,1,-0.000146198944540562,0.834861188475394,"johansen",0.5,1,"johansen_trace",2,0.05,"vecm","VECM",-0.099993895184619,-4.93618807775101,-28.7414772010682,-2.1230153625884,NA,NA,NA,2.42453430312144e-05,FALSE,"vecm_residuals","vecm_cointegration_vector",TRUE
2003-03-31,"gini_households_q","top1_wealth_share","rw40:gini_households_q__top1_wealth_share",1993-06-30,2003-03-31,40,40,-0.614321121314668,NA,NA,NA,NA,NA,NA,NA,NA,0.05,FALSE,FALSE,1,1,38,1,1,-0.000924819434718539,0.171187756893221,"johansen",0.5,1,"johansen_trace",2,0.05,"vecm","VECM",-0.0900347374688923,-3.81608161574682,-34.1482755923458,-2.52688416544351,NA,NA,NA,4.08353651020945e-05,FALSE,"vecm_residuals","vecm_cointegration_vector",TRUE
2019-12-31,"gini_households_q","top1_wealth_share","rw40:gini_households_q__top1_wealth_share",2010-03-31,2019-12-31,40,40,0.136877673039963,NA,NA,NA,NA,NA,NA,NA,NA,0.05,FALSE,FALSE,1,1,38,1,1,0.00509139087382606,3.02201757038153e-09,"johansen",0.5,1,"johansen_trace",2,0.05,"vecm","VECM",-0.143641305849737,-5.34686849628077,-8.06931088146479,-0.639346317765439,NA,NA,NA,0.412528730757466,FALSE,"vecm_residuals","vecm_cointegration_vector",FALSE
2020-03-31,"gini_households_q","top1_wealth_share","rw40:gini_households_q__top1_wealth_share",2010-06-30,2020-03-31,40,40,0.193379286138269,NA,NA,NA,NA,NA,NA,NA,NA,0.05,FALSE,FALSE,1,1,38,1,1,0.00447933293739652,5.63343626339279e-07,"johansen",0.5,1,"johansen_trace",2,0.05,"vecm","VECM",-0.135658224467157,-4.98623464200104,0.0627434226131957,0.00489070512408624,NA,NA,NA,0.244720268831718,FALSE,"vecm_residuals","vecm_cointegration_vector",TRUE
2021-06-30,"gini_households_q","top1_wealth_share","rw40:gini_households_q__top1_wealth_share",2011-09-30,2021-06-30,40,40,0.259067670549287,NA,NA,NA,NA,NA,NA,NA,NA,0.05,FALSE,FALSE,1,1,38,1,1,0.00369113064120589,0.00503769501818056,"johansen",0.5,1,"johansen_trace",2,0.05,"vecm","VECM",-0.0249528514303768,-1.33938276770616,18.4324194946833,3.17037802990445,NA,NA,NA,0.116275209431765,FALSE,"vecm_residuals","vecm_cointegration_vector",TRUE
2021-09-30,"gini_households_q","top1_wealth_share","rw40:gini_households_q__top1_wealth_share",2011-12-31,2021-09-30,40,40,0.258710183534486,NA,NA,NA,NA,NA,NA,NA,NA,0.05,FALSE,FALSE,1,1,38,1,1,0.00420554104712595,0.00590697421206772,"johansen",0.5,1,"johansen_trace",2,0.05,"vecm","VECM",-0.0858852378874696,-3.73319702352463,3.15978396744542,0.360316139193486,NA,NA,NA,0.116797772018931,FALSE,"vecm_residuals","vecm_cointegration_vector",TRUE
2021-12-31,"gini_households_q","top1_wealth_share","rw40:gini_households_q__top1_wealth_share",2012-03-31,2021-12-31,40,40,0.24125105728904,NA,NA,NA,NA,NA,NA,NA,NA,0.05,FALSE,FALSE,1,1,38,1,1,0.00455574759678633,0.00706354806586516,"johansen",0.5,1,"johansen_trace",2,0.05,"vecm","VECM",-0.0918865377977571,-4.34556507439023,2.12801465870989,0.264552172407346,NA,NA,NA,0.144525400290883,FALSE,"vecm_residuals","vecm_cointegration_vector",TRUE
