"date","target","candidate","model_id","window_start","window_end","rolling_window","n_obs","residual_corr","causality_p","causality_fstat","causality_df1","causality_df2","causality_reverse_p","causality_reverse_fisher","causality_reverse_df","causality_reverse_fstat","granger_sig_threshold","causality_significant","causality_reverse_significant","selected_lag","reverse_selected_lag","n_obs_model","n_test_params","candidate_block_size","beta_coeff","beta_p","coint_method_requested","coint_p","coint_rank","coint_method","coint_selected_lag","coint_alpha","model_regime","model_type","target_alpha","target_t_stat","candidate_alpha","candidate_t_stat","p_val_C_on_T","p_val_T_on_C","var_t_stat","corr_p_value","model_stats_proxy","residual_corr_source","beta_coeff_source","exog_controls_used"
2017-12-31,"gini_income_fred_q","snap_persons","rw40:gini_income_fred_q__snap_persons",2008-03-31,2017-12-31,40,40,-0.508235659773134,NA,NA,NA,NA,NA,NA,NA,NA,0.05,FALSE,FALSE,1,1,38,1,1,2.55111311020122e-06,0.00968376356810572,"johansen",0.5,1,"johansen_trace",2,0.05,"vecm","VECM",-0.225574907836774,-12.0531429667025,-1957.4844585028,-0.592756130681399,NA,NA,NA,0.00112313363404006,FALSE,"vecm_residuals","vecm_cointegration_vector",FALSE
2018-03-31,"gini_income_fred_q","snap_persons","rw40:gini_income_fred_q__snap_persons",2008-06-30,2018-03-31,40,40,-0.513623810948698,NA,NA,NA,NA,NA,NA,NA,NA,0.05,FALSE,FALSE,1,1,38,1,1,2.83105534844123e-06,0.00805624794736676,"johansen",0.5,1,"johansen_trace",2,0.05,"vecm","VECM",-0.226832045141012,-12.3051264693584,-1712.07969069215,-0.51282622497256,NA,NA,NA,0.000973431315701539,FALSE,"vecm_residuals","vecm_cointegration_vector",FALSE
2018-06-30,"gini_income_fred_q","snap_persons","rw40:gini_income_fred_q__snap_persons",2008-09-30,2018-06-30,40,40,-0.503686803045376,NA,NA,NA,NA,NA,NA,NA,NA,0.05,FALSE,FALSE,1,1,38,1,1,3.24074544480239e-06,0.00609318485260316,"johansen",0.5,1,"johansen_trace",2,0.05,"vecm","VECM",-0.229069990343399,-12.0309119739963,-1917.19927671023,-0.573876649494034,NA,NA,NA,0.00126501366375144,FALSE,"vecm_residuals","vecm_cointegration_vector",FALSE
2018-09-30,"gini_income_fred_q","snap_persons","rw40:gini_income_fred_q__snap_persons",2008-12-31,2018-09-30,40,40,-0.407906972358088,NA,NA,NA,NA,NA,NA,NA,NA,0.05,FALSE,FALSE,1,1,38,1,1,3.82770718517965e-06,0.0042706319498564,"johansen",0.5,1,"johansen_trace",2,0.05,"vecm","VECM",-0.223066384837984,-10.2624583425476,-1858.49364316039,-0.54649089391001,NA,NA,NA,0.0110170225652839,FALSE,"vecm_residuals","vecm_cointegration_vector",FALSE
2018-12-31,"gini_income_fred_q","snap_persons","rw40:gini_income_fred_q__snap_persons",2009-03-31,2018-12-31,40,40,-0.513511052710964,NA,NA,NA,NA,NA,NA,NA,NA,0.05,FALSE,FALSE,1,1,38,1,1,4.49513519406334e-06,0.00394752573242603,"johansen",0.5,1,"johansen_trace",2,0.05,"vecm","VECM",-0.185623279440437,-7.66110095481643,-4541.50874689375,-1.46674557288967,NA,NA,NA,0.000976373292724854,FALSE,"vecm_residuals","vecm_cointegration_vector",FALSE
