"date","target","candidate","model_id","window_start","window_end","rolling_window","n_obs","residual_corr","causality_p","causality_fstat","causality_df1","causality_df2","causality_reverse_p","causality_reverse_fisher","causality_reverse_df","causality_reverse_fstat","granger_sig_threshold","causality_significant","causality_reverse_significant","selected_lag","reverse_selected_lag","n_obs_model","n_test_params","candidate_block_size","beta_coeff","beta_p","coint_method_requested","coint_p","coint_rank","coint_method","coint_selected_lag","coint_alpha","model_regime","model_type","target_alpha","target_t_stat","candidate_alpha","candidate_t_stat","p_val_C_on_T","p_val_T_on_C","var_t_stat","corr_p_value","model_stats_proxy","residual_corr_source","beta_coeff_source","exog_controls_used"
2005-03-31,"median_real_income_fred_q","nonrevolving_credit","rw40:median_real_income_fred_q__nonrevolving_credit",1995-06-30,2005-03-31,40,40,-0.251989582555066,NA,NA,NA,NA,NA,NA,NA,NA,0.05,FALSE,FALSE,1,1,38,1,1,0.00446306577358726,0.000518104478535157,"johansen",0.5,1,"johansen_trace",2,0.05,"vecm","VECM",-0.0277714469780102,-4.33749362873124,0.891049288458127,1.72419710050458,NA,NA,NA,0.126953482733116,FALSE,"vecm_residuals","vecm_cointegration_vector",TRUE
2009-03-31,"median_real_income_fred_q","nonrevolving_credit","rw40:median_real_income_fred_q__nonrevolving_credit",1999-06-30,2009-03-31,40,40,-0.350672658608963,NA,NA,NA,NA,NA,NA,NA,NA,0.05,FALSE,FALSE,1,1,38,1,1,8.01490897417168e-05,0.910524056520795,"johansen",0.5,1,"johansen_trace",2,0.05,"vecm","VECM",-0.115098271160833,-5.20130767547089,1.59151355419255,1.13557223216815,NA,NA,NA,0.0308852104105978,FALSE,"vecm_residuals","vecm_cointegration_vector",TRUE
2009-06-30,"median_real_income_fred_q","nonrevolving_credit","rw40:median_real_income_fred_q__nonrevolving_credit",1999-09-30,2009-06-30,40,40,-0.102826832060957,NA,NA,NA,NA,NA,NA,NA,NA,0.05,FALSE,FALSE,1,1,38,1,1,0.000166202259375381,0.819496918811645,"johansen",0.5,1,"johansen_trace",2,0.05,"vecm","VECM",-0.10667546353498,-4.57559516183503,3.4422568803083,2.4387918460016,NA,NA,NA,0.539000813379789,FALSE,"vecm_residuals","vecm_cointegration_vector",TRUE
2009-09-30,"median_real_income_fred_q","nonrevolving_credit","rw40:median_real_income_fred_q__nonrevolving_credit",1999-12-31,2009-09-30,40,40,-0.0103303709759645,NA,NA,NA,NA,NA,NA,NA,NA,0.05,FALSE,FALSE,1,1,38,1,1,0.000311846217357313,0.674542636424616,"johansen",0.5,1,"johansen_trace",2,0.05,"vecm","VECM",-0.0774844757914748,-3.08873482213125,4.71599759403324,4.0745108761231,NA,NA,NA,0.950917224976732,FALSE,"vecm_residuals","vecm_cointegration_vector",TRUE
2009-12-31,"median_real_income_fred_q","nonrevolving_credit","rw40:median_real_income_fred_q__nonrevolving_credit",2000-03-31,2009-12-31,40,40,-0.069269505307204,NA,NA,NA,NA,NA,NA,NA,NA,0.05,FALSE,FALSE,1,1,38,1,1,0.00045621469791929,0.550122365073438,"johansen",0.5,1,"johansen_trace",2,0.05,"vecm","VECM",-0.0694693023604147,-2.39664043331118,4.67115562495025,3.85841908561611,NA,NA,NA,0.67943171016337,FALSE,"vecm_residuals","vecm_cointegration_vector",TRUE
2010-03-31,"median_real_income_fred_q","nonrevolving_credit","rw40:median_real_income_fred_q__nonrevolving_credit",2000-06-30,2010-03-31,40,40,-0.0890451251136474,NA,NA,NA,NA,NA,NA,NA,NA,0.05,FALSE,FALSE,1,1,38,1,1,0.000555196020082105,0.489766599482131,"johansen",0.5,1,"johansen_trace",2,0.05,"vecm","VECM",-0.039954149167465,-1.38755605762994,4.32679194829581,3.9441708648129,NA,NA,NA,0.594980466279683,FALSE,"vecm_residuals","vecm_cointegration_vector",TRUE
2010-06-30,"median_real_income_fred_q","nonrevolving_credit","rw40:median_real_income_fred_q__nonrevolving_credit",2000-09-30,2010-06-30,40,40,-0.123242255402054,NA,NA,NA,NA,NA,NA,NA,NA,0.05,FALSE,FALSE,1,1,38,1,1,0.00057192317554088,0.51029958574011,"johansen",0.5,1,"johansen_trace",2,0.05,"vecm","VECM",-0.0281630468851875,-1.01939550655442,4.17817845354895,4.06711895211602,NA,NA,NA,0.461028049580921,FALSE,"vecm_residuals","vecm_cointegration_vector",TRUE
2010-09-30,"median_real_income_fred_q","nonrevolving_credit","rw40:median_real_income_fred_q__nonrevolving_credit",2000-12-31,2010-09-30,40,40,-0.152485719022381,NA,NA,NA,NA,NA,NA,NA,NA,0.05,FALSE,FALSE,1,1,38,1,1,0.000466416761382444,0.624283012320821,"johansen",0.5,1,"johansen_trace",2,0.05,"vecm","VECM",-0.0117687291124794,-0.499969579121478,3.11686488201252,3.33727840890368,NA,NA,NA,0.360745574518212,FALSE,"vecm_residuals","vecm_cointegration_vector",TRUE
