"date","target","candidate","model_id","window_start","window_end","rolling_window","n_obs","residual_corr","causality_p","causality_fstat","causality_df1","causality_df2","causality_reverse_p","causality_reverse_fisher","causality_reverse_df","causality_reverse_fstat","granger_sig_threshold","causality_significant","causality_reverse_significant","selected_lag","reverse_selected_lag","n_obs_model","n_test_params","candidate_block_size","beta_coeff","beta_p","coint_method_requested","coint_p","coint_rank","coint_method","coint_selected_lag","coint_alpha","model_regime","model_type","target_alpha","target_t_stat","candidate_alpha","candidate_t_stat","p_val_C_on_T","p_val_T_on_C","var_t_stat","corr_p_value","model_stats_proxy","residual_corr_source","beta_coeff_source","exog_controls_used"
2015-06-30,"poverty_all_q","wealth_share_gap_top1_bottom50","rw40:poverty_all_q__wealth_share_gap_top1_bottom50",2005-09-30,2015-06-30,40,40,-0.26496487079367,NA,NA,NA,NA,NA,NA,NA,NA,0.05,FALSE,FALSE,1,1,38,1,1,0.688572336104658,2.10600605507727e-11,"johansen",0.5,1,"johansen_trace",2,0.05,"vecm","VECM",-0.0460424933803767,-7.38303323276175,0.0720024623902438,1.09152849076706,NA,NA,NA,0.107906616353867,FALSE,"vecm_residuals","vecm_cointegration_vector",FALSE
2015-12-31,"poverty_all_q","wealth_share_gap_top1_bottom50","rw40:poverty_all_q__wealth_share_gap_top1_bottom50",2006-03-31,2015-12-31,40,40,-0.279271232907565,NA,NA,NA,NA,NA,NA,NA,NA,0.05,FALSE,FALSE,1,1,38,1,1,0.707555829148558,4.33152714567437e-10,"johansen",0.5,1,"johansen_trace",2,0.05,"vecm","VECM",-0.0377746916008408,-7.44787968631412,0.0332123337957415,0.626949281066369,NA,NA,NA,0.0895065636179985,FALSE,"vecm_residuals","vecm_cointegration_vector",FALSE
2016-03-31,"poverty_all_q","wealth_share_gap_top1_bottom50","rw40:poverty_all_q__wealth_share_gap_top1_bottom50",2006-06-30,2016-03-31,40,40,-0.384414033669462,NA,NA,NA,NA,NA,NA,NA,NA,0.05,FALSE,FALSE,1,1,38,1,1,0.696038017417162,4.6524610805066e-09,"johansen",0.5,1,"johansen_trace",2,0.05,"vecm","VECM",-0.0296969595679919,-7.38416484224082,0.00292553235489552,0.0695272006836829,NA,NA,NA,0.0171768949744824,FALSE,"vecm_residuals","vecm_cointegration_vector",FALSE
2016-06-30,"poverty_all_q","wealth_share_gap_top1_bottom50","rw40:poverty_all_q__wealth_share_gap_top1_bottom50",2006-09-30,2016-06-30,40,40,-0.45719214213137,NA,NA,NA,NA,NA,NA,NA,NA,0.05,FALSE,FALSE,1,1,38,1,1,0.677830697417143,8.11200337213481e-08,"johansen",0.5,1,"johansen_trace",2,0.05,"vecm","VECM",-0.0224815931087963,-7.06341345860289,-0.00932976894409003,-0.290043069460523,NA,NA,NA,0.00390503345477044,FALSE,"vecm_residuals","vecm_cointegration_vector",FALSE
2018-06-30,"poverty_all_q","wealth_share_gap_top1_bottom50","rw40:poverty_all_q__wealth_share_gap_top1_bottom50",2008-09-30,2018-06-30,40,40,-0.305354212832545,NA,NA,NA,NA,NA,NA,NA,NA,0.05,FALSE,FALSE,1,1,38,1,1,0.122479020490718,0.500398785783312,"johansen",0.5,1,"johansen_trace",2,0.05,"vecm","VECM",-0.00993276116731228,-4.42311115151811,-0.0117127547337516,-0.519204045831475,NA,NA,NA,0.0622861364493404,FALSE,"vecm_residuals","vecm_cointegration_vector",FALSE
2020-09-30,"poverty_all_q","wealth_share_gap_top1_bottom50","rw40:poverty_all_q__wealth_share_gap_top1_bottom50",2010-12-31,2020-09-30,40,40,-0.198639535224269,NA,NA,NA,NA,NA,NA,NA,NA,0.05,FALSE,FALSE,1,1,38,1,1,0.7800510417405,0.0853020630553691,"johansen",0.5,1,"johansen_trace",2,0.05,"vecm","VECM",0.00280465814437431,2.49355305331485,0.0118037913818002,1.99015603798331,NA,NA,NA,0.231872090256988,FALSE,"vecm_residuals","vecm_cointegration_vector",TRUE
