"spec_id","k_factors","lp_lags","is_baseline_candidate","k_available","status","n_outcome_rows","n_treatments","n_outcomes","raw_sig_p05","raw_sig_p10","fdr_sig_q10","median_abs_beta","median_n_obs","mean_full_factor_r2","message","run_timestamp_utc","treatment_scope","provenance_run_id","provenance_run_timestamp_utc","provenance_config_id","provenance_config_path","provenance_stage_id"
"k4_lags2",4,2,TRUE,TRUE,"ok",36,3,4,22,25,24,7.15398737175269e-06,137,NA,"ok","2026-04-06T17:14:20Z","transfer_composite_fp;transfers_total;ui_benefits","dflmx_20260406T171420Z_propagate","2026-04-06T17:14:20Z","config_dflmx_poverty_outcomes_bridge","/Users/shanewray/tmp/ea_bridge_run/runtime/dflmx-R/config_dflmx_poverty_outcomes_bridge.R","propagate"
