"spec_id","k_factors","lp_lags","is_baseline","status","n_common_rows","sign_match_rate","priority_match_rate","median_abs_rank_shift","keyfinding_retention_rate","stability_score","run_timestamp_utc","treatment_scope","n_treatments","n_outcomes","provenance_run_id","provenance_run_timestamp_utc","provenance_config_id","provenance_config_path","provenance_stage_id"
"k4_lags2",4,2,TRUE,"ok",36,1,1,0,1,1,"2026-04-06T17:14:20Z","transfer_composite_fp;transfers_total;ui_benefits",3,4,"dflmx_20260406T171420Z_propagate","2026-04-06T17:14:20Z","config_dflmx_poverty_outcomes_bridge","/Users/shanewray/tmp/ea_bridge_run/runtime/dflmx-R/config_dflmx_poverty_outcomes_bridge.R","propagate"
