"design","treatment","outcome","horizon","stat_obs","p_perm","n_perm"
"/private/tmp/econark_results.3umZ26/dass-R/poverty_outcomes/design/design_social_security_poverty_child_q_h2.csv","social_security","poverty_child_q",2,-0.485966373366785,0.00332225913621262,300
