"date","target","candidate","model_id","window_start","window_end","rolling_window","n_obs","residual_corr","causality_p","causality_fstat","causality_df1","causality_df2","causality_reverse_p","causality_reverse_fisher","causality_reverse_df","causality_reverse_fstat","granger_sig_threshold","causality_significant","causality_reverse_significant","selected_lag","reverse_selected_lag","n_obs_model","n_test_params","candidate_block_size","beta_coeff","beta_p","coint_method_requested","coint_p","coint_rank","coint_method","coint_selected_lag","coint_alpha","model_regime","model_type","target_alpha","target_t_stat","candidate_alpha","candidate_t_stat","p_val_C_on_T","p_val_T_on_C","var_t_stat","corr_p_value","model_stats_proxy","residual_corr_source","beta_coeff_source","exog_controls_used"
2021-06-30,"pce_fcsu_idx","social_security","rw120:pce_fcsu_idx__social_security",2011-07-31,2021-06-30,120,40,0.0982723355047329,NA,NA,NA,NA,NA,NA,NA,NA,0.05,FALSE,FALSE,1,1,38,1,1,3.95821980392435,1.01833453514696e-36,"johansen",0.5,1,"johansen_trace",2,0.05,"vecm","VECM",-0.14955743766532,-1.19058596342126,0.12337276822931,4.46615467215395,NA,NA,NA,0.557218102931432,FALSE,"vecm_residuals","vecm_cointegration_vector",TRUE
2021-07-31,"pce_fcsu_idx","social_security","rw120:pce_fcsu_idx__social_security",2011-08-31,2021-07-31,120,40,0.0982723355047329,NA,NA,NA,NA,NA,NA,NA,NA,0.05,FALSE,FALSE,1,1,38,1,1,3.95821980392435,1.01833453514696e-36,"johansen",0.5,1,"johansen_trace",2,0.05,"vecm","VECM",-0.14955743766532,-1.19058596342126,0.12337276822931,4.46615467215395,NA,NA,NA,0.557218102931432,FALSE,"vecm_residuals","vecm_cointegration_vector",TRUE
2021-08-31,"pce_fcsu_idx","social_security","rw120:pce_fcsu_idx__social_security",2011-09-30,2021-08-31,120,40,0.0982723355047329,NA,NA,NA,NA,NA,NA,NA,NA,0.05,FALSE,FALSE,1,1,38,1,1,3.95821980392435,1.01833453514696e-36,"johansen",0.5,1,"johansen_trace",2,0.05,"vecm","VECM",-0.14955743766532,-1.19058596342126,0.12337276822931,4.46615467215395,NA,NA,NA,0.557218102931432,FALSE,"vecm_residuals","vecm_cointegration_vector",TRUE
2022-03-31,"pce_fcsu_idx","social_security","rw120:pce_fcsu_idx__social_security",2012-04-30,2022-03-31,120,40,0.00556192074550125,NA,NA,NA,NA,NA,NA,NA,NA,0.05,FALSE,FALSE,1,1,38,1,1,4.30754031491565,1.97995626882244e-35,"johansen",0.5,1,"johansen_trace",2,0.05,"vecm","VECM",0.26704609550306,3.24322949529331,0.140764424934721,4.66563332524034,NA,NA,NA,0.97356225342837,FALSE,"vecm_residuals","vecm_cointegration_vector",TRUE
2022-04-30,"pce_fcsu_idx","social_security","rw120:pce_fcsu_idx__social_security",2012-05-31,2022-04-30,120,40,0.00556192074550125,NA,NA,NA,NA,NA,NA,NA,NA,0.05,FALSE,FALSE,1,1,38,1,1,4.30754031491565,1.97995626882244e-35,"johansen",0.5,1,"johansen_trace",2,0.05,"vecm","VECM",0.26704609550306,3.24322949529331,0.140764424934721,4.66563332524034,NA,NA,NA,0.97356225342837,FALSE,"vecm_residuals","vecm_cointegration_vector",TRUE
2022-05-31,"pce_fcsu_idx","social_security","rw120:pce_fcsu_idx__social_security",2012-06-30,2022-05-31,120,40,0.00556192074550125,NA,NA,NA,NA,NA,NA,NA,NA,0.05,FALSE,FALSE,1,1,38,1,1,4.30754031491565,1.97995626882244e-35,"johansen",0.5,1,"johansen_trace",2,0.05,"vecm","VECM",0.26704609550306,3.24322949529331,0.140764424934721,4.66563332524034,NA,NA,NA,0.97356225342837,FALSE,"vecm_residuals","vecm_cointegration_vector",TRUE
2023-06-30,"pce_fcsu_idx","social_security","rw120:pce_fcsu_idx__social_security",2013-07-31,2023-06-30,120,40,-0.201699701211033,NA,NA,NA,NA,NA,NA,NA,NA,0.05,FALSE,FALSE,1,1,38,1,1,4.56429857645693,8.2341127240668e-34,"johansen",0.5,1,"johansen_trace",2,0.05,"vecm","VECM",0.149084929116174,2.0649803667932,0.17675046529184,5.09080879556385,NA,NA,NA,0.224612506881582,FALSE,"vecm_residuals","vecm_cointegration_vector",TRUE
2023-07-31,"pce_fcsu_idx","social_security","rw120:pce_fcsu_idx__social_security",2013-08-31,2023-07-31,120,40,-0.201699701211033,NA,NA,NA,NA,NA,NA,NA,NA,0.05,FALSE,FALSE,1,1,38,1,1,4.56429857645693,8.2341127240668e-34,"johansen",0.5,1,"johansen_trace",2,0.05,"vecm","VECM",0.149084929116174,2.0649803667932,0.17675046529184,5.09080879556385,NA,NA,NA,0.224612506881582,FALSE,"vecm_residuals","vecm_cointegration_vector",TRUE
2023-08-31,"pce_fcsu_idx","social_security","rw120:pce_fcsu_idx__social_security",2013-09-30,2023-08-31,120,40,-0.201699701211033,NA,NA,NA,NA,NA,NA,NA,NA,0.05,FALSE,FALSE,1,1,38,1,1,4.56429857645693,8.2341127240668e-34,"johansen",0.5,1,"johansen_trace",2,0.05,"vecm","VECM",0.149084929116174,2.0649803667932,0.17675046529184,5.09080879556385,NA,NA,NA,0.224612506881582,FALSE,"vecm_residuals","vecm_cointegration_vector",TRUE
2023-09-30,"pce_fcsu_idx","social_security","rw120:pce_fcsu_idx__social_security",2013-10-31,2023-09-30,120,40,-0.244059161892451,NA,NA,NA,NA,NA,NA,NA,NA,0.05,FALSE,FALSE,1,1,38,1,1,4.5791397526245,9.81919767440834e-35,"johansen",0.5,1,"johansen_trace",2,0.05,"vecm","VECM",0.162057914130637,2.19436611220366,0.172294622249135,4.83214344905917,NA,NA,NA,0.139767147883452,FALSE,"vecm_residuals","vecm_cointegration_vector",TRUE
