"date","target","candidate","model_id","window_start","window_end","rolling_window","n_obs","residual_corr","causality_p","causality_fstat","causality_df1","causality_df2","causality_reverse_p","causality_reverse_fisher","causality_reverse_df","causality_reverse_fstat","granger_sig_threshold","causality_significant","causality_reverse_significant","selected_lag","reverse_selected_lag","n_obs_model","n_test_params","candidate_block_size","beta_coeff","beta_p","coint_method_requested","coint_p","coint_rank","coint_method","coint_selected_lag","coint_alpha","model_regime","model_type","target_alpha","target_t_stat","candidate_alpha","candidate_t_stat","p_val_C_on_T","p_val_T_on_C","var_t_stat","corr_p_value","model_stats_proxy","residual_corr_source","beta_coeff_source","exog_controls_used"
2019-12-31,"pce_fcsu_idx","equity_wealth_proxy","rw120:pce_fcsu_idx__equity_wealth_proxy",2010-01-31,2019-12-31,120,40,0.0377170030809057,NA,NA,NA,NA,NA,NA,NA,NA,0.05,FALSE,FALSE,1,1,38,1,1,0.00512014424823708,1.12814191491423e-28,"johansen",0.5,1,"johansen_trace",2,0.05,"vecm","VECM",-0.0770546959061864,-2.4178288290713,44.421917029747,2.06917859973571,NA,NA,NA,0.822122187751411,FALSE,"vecm_residuals","vecm_cointegration_vector",FALSE
2020-01-31,"pce_fcsu_idx","equity_wealth_proxy","rw120:pce_fcsu_idx__equity_wealth_proxy",2010-02-28,2020-01-31,120,40,0.0377170030809057,NA,NA,NA,NA,NA,NA,NA,NA,0.05,FALSE,FALSE,1,1,38,1,1,0.00512014424823708,1.12814191491423e-28,"johansen",0.5,1,"johansen_trace",2,0.05,"vecm","VECM",-0.0770546959061864,-2.4178288290713,44.421917029747,2.06917859973571,NA,NA,NA,0.822122187751411,FALSE,"vecm_residuals","vecm_cointegration_vector",FALSE
2020-02-29,"pce_fcsu_idx","equity_wealth_proxy","rw120:pce_fcsu_idx__equity_wealth_proxy",2010-03-31,2020-02-29,120,40,0.0377170030809057,NA,NA,NA,NA,NA,NA,NA,NA,0.05,FALSE,FALSE,1,1,38,1,1,0.00512014424823708,1.12814191491423e-28,"johansen",0.5,1,"johansen_trace",2,0.05,"vecm","VECM",-0.0770546959061864,-2.4178288290713,44.421917029747,2.06917859973571,NA,NA,NA,0.822122187751411,FALSE,"vecm_residuals","vecm_cointegration_vector",FALSE
2020-03-31,"pce_fcsu_idx","equity_wealth_proxy","rw120:pce_fcsu_idx__equity_wealth_proxy",2010-04-30,2020-03-31,120,40,0.037617025681023,NA,NA,NA,NA,NA,NA,NA,NA,0.05,FALSE,FALSE,1,1,38,1,1,0.00525407720212068,2.74835587328593e-23,"johansen",0.5,1,"johansen_trace",2,0.05,"vecm","VECM",-0.0735428354428669,-2.76515308771227,33.1357732105274,1.77915700248745,NA,NA,NA,0.82258616332877,FALSE,"vecm_residuals","vecm_cointegration_vector",TRUE
2020-04-30,"pce_fcsu_idx","equity_wealth_proxy","rw120:pce_fcsu_idx__equity_wealth_proxy",2010-05-31,2020-04-30,120,40,0.037617025681023,NA,NA,NA,NA,NA,NA,NA,NA,0.05,FALSE,FALSE,1,1,38,1,1,0.00525407720212068,2.74835587328593e-23,"johansen",0.5,1,"johansen_trace",2,0.05,"vecm","VECM",-0.0735428354428669,-2.76515308771227,33.1357732105274,1.77915700248745,NA,NA,NA,0.82258616332877,FALSE,"vecm_residuals","vecm_cointegration_vector",TRUE
2020-05-31,"pce_fcsu_idx","equity_wealth_proxy","rw120:pce_fcsu_idx__equity_wealth_proxy",2010-06-30,2020-05-31,120,40,0.037617025681023,NA,NA,NA,NA,NA,NA,NA,NA,0.05,FALSE,FALSE,1,1,38,1,1,0.00525407720212068,2.74835587328593e-23,"johansen",0.5,1,"johansen_trace",2,0.05,"vecm","VECM",-0.0735428354428669,-2.76515308771227,33.1357732105274,1.77915700248745,NA,NA,NA,0.82258616332877,FALSE,"vecm_residuals","vecm_cointegration_vector",TRUE
2021-06-30,"pce_fcsu_idx","equity_wealth_proxy","rw120:pce_fcsu_idx__equity_wealth_proxy",2011-07-31,2021-06-30,120,40,-0.0717615698878785,NA,NA,NA,NA,NA,NA,NA,NA,0.05,FALSE,FALSE,1,1,38,1,1,0.00464992946720261,2.00778057259488e-22,"johansen",0.5,1,"johansen_trace",2,0.05,"vecm","VECM",0.0358659932643912,2.08916512507661,41.8106576052873,3.31063462526956,NA,NA,NA,0.668546703670743,FALSE,"vecm_residuals","vecm_cointegration_vector",TRUE
2021-07-31,"pce_fcsu_idx","equity_wealth_proxy","rw120:pce_fcsu_idx__equity_wealth_proxy",2011-08-31,2021-07-31,120,40,-0.0717615698878785,NA,NA,NA,NA,NA,NA,NA,NA,0.05,FALSE,FALSE,1,1,38,1,1,0.00464992946720261,2.00778057259488e-22,"johansen",0.5,1,"johansen_trace",2,0.05,"vecm","VECM",0.0358659932643912,2.08916512507661,41.8106576052873,3.31063462526956,NA,NA,NA,0.668546703670743,FALSE,"vecm_residuals","vecm_cointegration_vector",TRUE
2021-08-31,"pce_fcsu_idx","equity_wealth_proxy","rw120:pce_fcsu_idx__equity_wealth_proxy",2011-09-30,2021-08-31,120,40,-0.0717615698878785,NA,NA,NA,NA,NA,NA,NA,NA,0.05,FALSE,FALSE,1,1,38,1,1,0.00464992946720261,2.00778057259488e-22,"johansen",0.5,1,"johansen_trace",2,0.05,"vecm","VECM",0.0358659932643912,2.08916512507661,41.8106576052873,3.31063462526956,NA,NA,NA,0.668546703670743,FALSE,"vecm_residuals","vecm_cointegration_vector",TRUE
2021-09-30,"pce_fcsu_idx","equity_wealth_proxy","rw120:pce_fcsu_idx__equity_wealth_proxy",2011-10-31,2021-09-30,120,40,0.0234799249537548,NA,NA,NA,NA,NA,NA,NA,NA,0.05,FALSE,FALSE,1,1,38,1,1,0.00461999013969729,4.70543359197863e-23,"johansen",0.5,1,"johansen_trace",2,0.05,"vecm","VECM",0.0274626530039443,0.949628927019361,80.0548499602241,3.94772657254559,NA,NA,NA,0.888719985549438,FALSE,"vecm_residuals","vecm_cointegration_vector",TRUE
