"date","target","candidate","model_id","window_start","window_end","rolling_window","n_obs","residual_corr","causality_p","causality_fstat","causality_df1","causality_df2","causality_reverse_p","causality_reverse_fisher","causality_reverse_df","causality_reverse_fstat","granger_sig_threshold","causality_significant","causality_reverse_significant","selected_lag","reverse_selected_lag","n_obs_model","n_test_params","candidate_block_size","beta_coeff","beta_p","coint_method_requested","coint_p","coint_rank","coint_method","coint_selected_lag","coint_alpha","model_regime","model_type","target_alpha","target_t_stat","candidate_alpha","candidate_t_stat","p_val_C_on_T","p_val_T_on_C","var_t_stat","corr_p_value","model_stats_proxy","residual_corr_source","beta_coeff_source","exog_controls_used"
2019-03-31,"pce_essential_idx","fhfa_hpi","rw40:pce_essential_idx__fhfa_hpi",2009-06-30,2019-03-31,40,40,0.177450342061175,NA,NA,NA,NA,NA,NA,NA,NA,0.05,FALSE,FALSE,1,1,38,1,1,620.733743015276,4.14633756147371e-18,"johansen",0.5,1,"johansen_trace",2,0.05,"vecm","VECM",0.0561998995404445,2.61347187548093,0.000163327414410895,3.05226778866118,NA,NA,NA,0.286503480254194,FALSE,"vecm_residuals","vecm_cointegration_vector",FALSE
2019-06-30,"pce_essential_idx","fhfa_hpi","rw40:pce_essential_idx__fhfa_hpi",2009-09-30,2019-06-30,40,40,0.19808927694609,NA,NA,NA,NA,NA,NA,NA,NA,0.05,FALSE,FALSE,1,1,38,1,1,614.91777876072,3.17019175490228e-21,"johansen",0.5,1,"johansen_trace",2,0.05,"vecm","VECM",0.0544455031252945,1.98495773149507,0.000242619455684729,3.92496429748941,NA,NA,NA,0.233194185062262,FALSE,"vecm_residuals","vecm_cointegration_vector",FALSE
2019-09-30,"pce_essential_idx","fhfa_hpi","rw40:pce_essential_idx__fhfa_hpi",2009-12-31,2019-09-30,40,40,0.138533541393116,NA,NA,NA,NA,NA,NA,NA,NA,0.05,FALSE,FALSE,1,1,38,1,1,607.649615952704,4.0004167881378e-24,"johansen",0.5,1,"johansen_trace",2,0.05,"vecm","VECM",0.0716189066271923,3.04395329159673,0.000166923794474904,2.92818929052681,NA,NA,NA,0.40684342606133,FALSE,"vecm_residuals","vecm_cointegration_vector",FALSE
2019-12-31,"pce_essential_idx","fhfa_hpi","rw40:pce_essential_idx__fhfa_hpi",2010-03-31,2019-12-31,40,40,0.159149779664972,NA,NA,NA,NA,NA,NA,NA,NA,0.05,FALSE,FALSE,1,1,38,1,1,602.021990303948,3.72047788526747e-27,"johansen",0.5,1,"johansen_trace",2,0.05,"vecm","VECM",0.0587706925278304,3.62203828313085,8.13049967364937e-05,1.87560885713006,NA,NA,NA,0.339884158018224,FALSE,"vecm_residuals","vecm_cointegration_vector",FALSE
2020-03-31,"pce_essential_idx","fhfa_hpi","rw40:pce_essential_idx__fhfa_hpi",2010-06-30,2020-03-31,40,40,0.129314284759433,NA,NA,NA,NA,NA,NA,NA,NA,0.05,FALSE,FALSE,1,1,38,1,1,594.222320469298,4.35425856156051e-30,"johansen",0.5,1,"johansen_trace",2,0.05,"vecm","VECM",0.0791094576852181,1.66137768905741,0.000461227624559097,5.5045441946919,NA,NA,NA,0.439063674813071,FALSE,"vecm_residuals","vecm_cointegration_vector",TRUE
