"date","target","candidate","model_id","window_start","window_end","rolling_window","n_obs","residual_corr","causality_p","causality_fstat","causality_df1","causality_df2","causality_reverse_p","causality_reverse_fisher","causality_reverse_df","causality_reverse_fstat","granger_sig_threshold","causality_significant","causality_reverse_significant","selected_lag","reverse_selected_lag","n_obs_model","n_test_params","candidate_block_size","beta_coeff","beta_p","coint_method_requested","coint_p","coint_rank","coint_method","coint_selected_lag","coint_alpha","model_regime","model_type","target_alpha","target_t_stat","candidate_alpha","candidate_t_stat","p_val_C_on_T","p_val_T_on_C","var_t_stat","corr_p_value","model_stats_proxy","residual_corr_source","beta_coeff_source","exog_controls_used"
2022-03-31,"pce_fcsu_idx","poverty_all_q","rw40:pce_fcsu_idx__poverty_all_q",2012-06-30,2022-03-31,40,40,-0.334642739454356,NA,NA,NA,NA,NA,NA,NA,NA,0.05,FALSE,FALSE,1,1,38,1,1,-26465.9181191184,2.49778475906655e-13,"johansen",0.5,1,"johansen_trace",2,0.05,"vecm","VECM",0.00642663173123429,0.281556335572696,-2.15670066838354e-06,-5.75403810690492,NA,NA,NA,0.0400149227128695,FALSE,"vecm_residuals","vecm_cointegration_vector",TRUE
2022-06-30,"pce_fcsu_idx","poverty_all_q","rw40:pce_fcsu_idx__poverty_all_q",2012-09-30,2022-06-30,40,40,0.0528942460668744,NA,NA,NA,NA,NA,NA,NA,NA,0.05,FALSE,FALSE,1,1,38,1,1,-27555.0690534724,8.64818214710609e-12,"johansen",0.5,1,"johansen_trace",2,0.05,"vecm","VECM",0.110685409410982,4.02040628692202,-1.39854740143131e-06,-2.02019208067943,NA,NA,NA,0.752464978571837,FALSE,"vecm_residuals","vecm_cointegration_vector",TRUE
2022-09-30,"pce_fcsu_idx","poverty_all_q","rw40:pce_fcsu_idx__poverty_all_q",2012-12-31,2022-09-30,40,40,-0.210873812188148,NA,NA,NA,NA,NA,NA,NA,NA,0.05,FALSE,FALSE,1,1,38,1,1,-28839.4945426478,1.27359208358892e-10,"johansen",0.5,1,"johansen_trace",2,0.05,"vecm","VECM",0.0898706218439514,4.60727631818784,3.53179942601624e-07,0.621470384573333,NA,NA,NA,0.203786607910339,FALSE,"vecm_residuals","vecm_cointegration_vector",TRUE
