"date","target","candidate","model_id","window_start","window_end","rolling_window","n_obs","residual_corr","causality_p","causality_fstat","causality_df1","causality_df2","causality_reverse_p","causality_reverse_fisher","causality_reverse_df","causality_reverse_fstat","granger_sig_threshold","causality_significant","causality_reverse_significant","selected_lag","reverse_selected_lag","n_obs_model","n_test_params","candidate_block_size","beta_coeff","beta_p","coint_method_requested","coint_p","coint_rank","coint_method","coint_selected_lag","coint_alpha","model_regime","model_type","target_alpha","target_t_stat","candidate_alpha","candidate_t_stat","p_val_C_on_T","p_val_T_on_C","var_t_stat","corr_p_value","model_stats_proxy","residual_corr_source","beta_coeff_source","exog_controls_used"
2021-06-30,"pce_essential_idx","top1_wealth_share","rw40:pce_essential_idx__top1_wealth_share",2011-09-30,2021-06-30,40,40,0.299857537601113,NA,NA,NA,NA,NA,NA,NA,NA,0.05,FALSE,FALSE,1,1,38,1,1,25802.0484875692,0.00149968692482085,"johansen",0.5,1,"johansen_trace",2,0.05,"vecm","VECM",0.00450722414915682,2.24850035149189,-6.0773040534008e-07,-3.55650990446267,NA,NA,NA,0.0673932294892282,FALSE,"vecm_residuals","vecm_cointegration_vector",TRUE
2021-09-30,"pce_essential_idx","top1_wealth_share","rw40:pce_essential_idx__top1_wealth_share",2011-12-31,2021-09-30,40,40,0.319926001550411,NA,NA,NA,NA,NA,NA,NA,NA,0.05,FALSE,FALSE,1,1,38,1,1,28115.1517631757,0.00266968326155801,"johansen",0.5,1,"johansen_trace",2,0.05,"vecm","VECM",0.0157853199464891,2.56010224580995,-1.2713684591097e-06,-2.2739883576613,NA,NA,NA,0.0502204197593573,FALSE,"vecm_residuals","vecm_cointegration_vector",TRUE
2021-12-31,"pce_essential_idx","top1_wealth_share","rw40:pce_essential_idx__top1_wealth_share",2012-03-31,2021-12-31,40,40,0.323388455369363,NA,NA,NA,NA,NA,NA,NA,NA,0.05,FALSE,FALSE,1,1,38,1,1,30414.9151745015,0.00386355800165066,"johansen",0.5,1,"johansen_trace",2,0.05,"vecm","VECM",0.0192265606791638,2.72276733315722,-1.38223759092124e-06,-2.14949020412594,NA,NA,NA,0.0476492038930822,FALSE,"vecm_residuals","vecm_cointegration_vector",TRUE
2022-03-31,"pce_essential_idx","top1_wealth_share","rw40:pce_essential_idx__top1_wealth_share",2012-06-30,2022-03-31,40,40,0.20119988269958,NA,NA,NA,NA,NA,NA,NA,NA,0.05,FALSE,FALSE,1,1,38,1,1,29263.7649862911,0.0127481569247659,"johansen",0.5,1,"johansen_trace",2,0.05,"vecm","VECM",0.0414429988902689,4.07052685120146,-1.57573393674081e-06,-1.48714522463055,NA,NA,NA,0.225787463067225,FALSE,"vecm_residuals","vecm_cointegration_vector",TRUE
2022-12-31,"pce_essential_idx","top1_wealth_share","rw40:pce_essential_idx__top1_wealth_share",2013-03-31,2022-12-31,40,40,-0.285520658683085,NA,NA,NA,NA,NA,NA,NA,NA,0.05,FALSE,FALSE,1,1,38,1,1,-11428.0993228031,0.428170513410235,"johansen",0.5,1,"johansen_trace",2,0.05,"vecm","VECM",0.0697469477281056,5.4088601213579,-7.7580011509068e-07,-0.458043304743206,NA,NA,NA,0.082272513532843,FALSE,"vecm_residuals","vecm_cointegration_vector",TRUE
2023-03-31,"pce_essential_idx","top1_wealth_share","rw40:pce_essential_idx__top1_wealth_share",2013-06-30,2023-03-31,40,40,-0.24201225597052,NA,NA,NA,NA,NA,NA,NA,NA,0.05,FALSE,FALSE,1,1,38,1,1,-19849.4007475609,0.196213243862567,"johansen",0.5,1,"johansen_trace",2,0.05,"vecm","VECM",0.0651836713632599,4.74594237828789,-1.32867414568332e-06,-0.773548433404695,NA,NA,NA,0.143223988605198,FALSE,"vecm_residuals","vecm_cointegration_vector",TRUE
2023-06-30,"pce_essential_idx","top1_wealth_share","rw40:pce_essential_idx__top1_wealth_share",2013-09-30,2023-06-30,40,40,-0.0352851465612026,NA,NA,NA,NA,NA,NA,NA,NA,0.05,FALSE,FALSE,1,1,38,1,1,-30676.5713905208,0.060853383621398,"johansen",0.5,1,"johansen_trace",2,0.05,"vecm","VECM",0.0381767248488184,2.7369723694091,-4.9286872641623e-06,-4.01037656957303,NA,NA,NA,0.833424494175386,FALSE,"vecm_residuals","vecm_cointegration_vector",TRUE
2023-09-30,"pce_essential_idx","top1_wealth_share","rw40:pce_essential_idx__top1_wealth_share",2013-12-31,2023-09-30,40,40,-0.00183252872824508,NA,NA,NA,NA,NA,NA,NA,NA,0.05,FALSE,FALSE,1,1,38,1,1,-45535.949851662,0.00755806120396538,"johansen",0.5,1,"johansen_trace",2,0.05,"vecm","VECM",0.0444167120106065,2.96301962170601,-5.68596653638274e-06,-4.42952858486813,NA,NA,NA,0.991287991453335,FALSE,"vecm_residuals","vecm_cointegration_vector",TRUE
2023-12-31,"pce_essential_idx","top1_wealth_share","rw40:pce_essential_idx__top1_wealth_share",2014-03-31,2023-12-31,40,40,-0.16938929245437,NA,NA,NA,NA,NA,NA,NA,NA,0.05,FALSE,FALSE,1,1,38,1,1,-53727.1080465415,0.00278089712631388,"johansen",0.5,1,"johansen_trace",2,0.05,"vecm","VECM",0.0118821236599016,0.962615035450055,-4.49691267817191e-06,-4.74109382121386,NA,NA,NA,0.309307949137763,FALSE,"vecm_residuals","vecm_cointegration_vector",TRUE
2024-03-31,"pce_essential_idx","top1_wealth_share","rw40:pce_essential_idx__top1_wealth_share",2014-06-30,2024-03-31,40,40,-0.396051708943178,NA,NA,NA,NA,NA,NA,NA,NA,0.05,FALSE,FALSE,1,1,38,1,1,-56255.4815435789,0.00296969459312281,"johansen",0.5,1,"johansen_trace",2,0.05,"vecm","VECM",-0.00382535726628223,-0.867868709220278,-1.49395547871921e-06,-4.07500873693478,NA,NA,NA,0.0138373674386849,FALSE,"vecm_residuals","vecm_cointegration_vector",TRUE
